date,hour,systemMarginalPrice
2024-01-25T16:00:00+03:00,2024-01-25T16:00:00+03:00,2482.19
2024-01-25T17:00:00+03:00,2024-01-25T17:00:00+03:00,2700.0
2024-01-25T18:00:00+03:00,2024-01-25T18:00:00+03:00,2700.0
2024-01-25T19:00:00+03:00,2024-01-25T19:00:00+03:00,2497.0
2024-01-25T20:00:00+03:00,2024-01-25T20:00:00+03:00,1969.0
2024-01-25T21:00:00+03:00,2024-01-25T21:00:00+03:00,1800.0
2024-01-25T22:00:00+03:00,2024-01-25T22:00:00+03:00,1800.0
2024-01-25T23:00:00+03:00,2024-01-25T23:00:00+03:00,1969.0
2024-01-26T00:00:00+03:00,2024-01-26T00:00:00+03:00,1397.04
2024-01-26T01:00:00+03:00,2024-01-26T01:00:00+03:00,1839.99
2024-01-26T02:00:00+03:00,2024-01-26T02:00:00+03:00,1700.0
2024-01-26T03:00:00+03:00,2024-01-26T03:00:00+03:00,560.0
2024-01-26T04:00:00+03:00,2024-01-26T04:00:00+03:00,700.0
2024-01-26T05:00:00+03:00,2024-01-26T05:00:00+03:00,1487.99
2024-01-26T06:00:00+03:00,2024-01-26T06:00:00+03:00,1150.98
2024-01-26T07:00:00+03:00,2024-01-26T07:00:00+03:00,700.0
2024-01-26T08:00:00+03:00,2024-01-26T08:00:00+03:00,1551.0
2024-01-26T09:00:00+03:00,2024-01-26T09:00:00+03:00,2199.0
2024-01-26T10:00:00+03:00,2024-01-26T10:00:00+03:00,2500.01
2024-01-26T11:00:00+03:00,2024-01-26T11:00:00+03:00,2599.0
2024-01-26T12:00:00+03:00,2024-01-26T12:00:00+03:00,2452.99
2024-01-26T13:00:00+03:00,2024-01-26T13:00:00+03:00,2100.0
2024-01-26T14:00:00+03:00,2024-01-26T14:00:00+03:00,2400.0
2024-01-26T15:00:00+03:00,2024-01-26T15:00:00+03:00,2549.19
2024-01-26T16:00:00+03:00,2024-01-26T16:00:00+03:00,2444.99
2024-01-26T17:00:00+03:00,2024-01-26T17:00:00+03:00,2650.01
2024-01-26T18:00:00+03:00,2024-01-26T18:00:00+03:00,2647.99
2024-01-26T19:00:00+03:00,2024-01-26T19:00:00+03:00,1800.0
2024-01-26T20:00:00+03:00,2024-01-26T20:00:00+03:00,1969.0
2024-01-26T21:00:00+03:00,2024-01-26T21:00:00+03:00,1969.0
2024-01-26T22:00:00+03:00,2024-01-26T22:00:00+03:00,1751.0
2024-01-26T23:00:00+03:00,2024-01-26T23:00:00+03:00,1625.0
2024-01-27T00:00:00+03:00,2024-01-27T00:00:00+03:00,1487.98
2024-01-27T01:00:00+03:00,2024-01-27T01:00:00+03:00,2400.0
2024-01-27T02:00:00+03:00,2024-01-27T02:00:00+03:00,2284.99
2024-01-27T03:00:00+03:00,2024-01-27T03:00:00+03:00,1423.98
2024-01-27T04:00:00+03:00,2024-01-27T04:00:00+03:00,1248.99
2024-01-27T05:00:00+03:00,2024-01-27T05:00:00+03:00,1454.54
2024-01-27T06:00:00+03:00,2024-01-27T06:00:00+03:00,2290.0
2024-01-27T07:00:00+03:00,2024-01-27T07:00:00+03:00,2000.0
2024-01-27T08:00:00+03:00,2024-01-27T08:00:00+03:00,2050.0
2024-01-27T09:00:00+03:00,2024-01-27T09:00:00+03:00,2500.0
2024-01-27T10:00:00+03:00,2024-01-27T10:00:00+03:00,2424.01
2024-01-27T11:00:00+03:00,2024-01-27T11:00:00+03:00,1949.0
2024-01-27T12:00:00+03:00,2024-01-27T12:00:00+03:00,650.0
2024-01-27T13:00:00+03:00,2024-01-27T13:00:00+03:00,630.0
2024-01-27T14:00:00+03:00,2024-01-27T14:00:00+03:00,625.0
2024-01-27T15:00:00+03:00,2024-01-27T15:00:00+03:00,625.0
2024-01-27T16:00:00+03:00,2024-01-27T16:00:00+03:00,900.0
2024-01-27T17:00:00+03:00,2024-01-27T17:00:00+03:00,1800.0
2024-01-27T18:00:00+03:00,2024-01-27T18:00:00+03:00,2425.0
2024-01-27T19:00:00+03:00,2024-01-27T19:00:00+03:00,2225.01
2024-01-27T20:00:00+03:00,2024-01-27T20:00:00+03:00,2054.01
2024-01-27T21:00:00+03:00,2024-01-27T21:00:00+03:00,1800.0
2024-01-27T22:00:00+03:00,2024-01-27T22:00:00+03:00,1700.0
2024-01-27T23:00:00+03:00,2024-01-27T23:00:00+03:00,700.0
2024-01-28T00:00:00+03:00,2024-01-28T00:00:00+03:00,1450.0
2024-01-28T01:00:00+03:00,2024-01-28T01:00:00+03:00,800.0
2024-01-28T02:00:00+03:00,2024-01-28T02:00:00+03:00,800.0
2024-01-28T03:00:00+03:00,2024-01-28T03:00:00+03:00,1487.99
2024-01-28T04:00:00+03:00,2024-01-28T04:00:00+03:00,2014.99
2024-01-28T05:00:00+03:00,2024-01-28T05:00:00+03:00,2000.0
2024-01-28T06:00:00+03:00,2024-01-28T06:00:00+03:00,2124.99
2024-01-28T07:00:00+03:00,2024-01-28T07:00:00+03:00,1900.01
2024-01-28T08:00:00+03:00,2024-01-28T08:00:00+03:00,700.0
2024-01-28T09:00:00+03:00,2024-01-28T09:00:00+03:00,650.0
2024-01-28T10:00:00+03:00,2024-01-28T10:00:00+03:00,600.0
2024-01-28T11:00:00+03:00,2024-01-28T11:00:00+03:00,489.89
2024-01-28T12:00:00+03:00,2024-01-28T12:00:00+03:00,4.0
2024-01-28T13:00:00+03:00,2024-01-28T13:00:00+03:00,600.0
2024-01-28T14:00:00+03:00,2024-01-28T14:00:00+03:00,1000.0
2024-01-28T15:00:00+03:00,2024-01-28T15:00:00+03:00,1050.0
2024-01-28T16:00:00+03:00,2024-01-28T16:00:00+03:00,1238.33
2024-01-28T17:00:00+03:00,2024-01-28T17:00:00+03:00,2450.0
2024-01-28T18:00:00+03:00,2024-01-28T18:00:00+03:00,2549.0
2024-01-28T19:00:00+03:00,2024-01-28T19:00:00+03:00,2222.22
2024-01-28T20:00:00+03:00,2024-01-28T20:00:00+03:00,1915.15
2024-01-28T21:00:00+03:00,2024-01-28T21:00:00+03:00,2240.0
2024-01-28T22:00:00+03:00,2024-01-28T22:00:00+03:00,800.0
2024-01-28T23:00:00+03:00,2024-01-28T23:00:00+03:00,800.0
2024-01-29T00:00:00+03:00,2024-01-29T00:00:00+03:00,800.0
2024-01-29T01:00:00+03:00,2024-01-29T01:00:00+03:00,700.0
2024-01-29T02:00:00+03:00,2024-01-29T02:00:00+03:00,1000.01
2024-01-29T03:00:00+03:00,2024-01-29T03:00:00+03:00,999.99
2024-01-29T04:00:00+03:00,2024-01-29T04:00:00+03:00,1080.0
2024-01-29T05:00:00+03:00,2024-01-29T05:00:00+03:00,1080.0
2024-01-29T06:00:00+03:00,2024-01-29T06:00:00+03:00,1080.0
2024-01-29T07:00:00+03:00,2024-01-29T07:00:00+03:00,1600.0
2024-01-29T08:00:00+03:00,2024-01-29T08:00:00+03:00,2693.0
2024-01-29T09:00:00+03:00,2024-01-29T09:00:00+03:00,2694.04
2024-01-29T10:00:00+03:00,2024-01-29T10:00:00+03:00,2694.0
2024-01-29T11:00:00+03:00,2024-01-29T11:00:00+03:00,2694.0
2024-01-29T12:00:00+03:00,2024-01-29T12:00:00+03:00,2197.0
2024-01-29T13:00:00+03:00,2024-01-29T13:00:00+03:00,2300.0
2024-01-29T14:00:00+03:00,2024-01-29T14:00:00+03:00,2270.68
2024-01-29T15:00:00+03:00,2024-01-29T15:00:00+03:00,2297.08
2024-01-29T16:00:00+03:00,2024-01-29T16:00:00+03:00,2398.99
2024-01-29T17:00:00+03:00,2024-01-29T17:00:00+03:00,2693.02
2024-01-29T18:00:00+03:00,2024-01-29T18:00:00+03:00,2693.0
2024-01-29T19:00:00+03:00,2024-01-29T19:00:00+03:00,2600.0
2024-01-29T20:00:00+03:00,2024-01-29T20:00:00+03:00,1940.0
2024-01-29T21:00:00+03:00,2024-01-29T21:00:00+03:00,1839.0
2024-01-29T22:00:00+03:00,2024-01-29T22:00:00+03:00,838.99
2024-01-29T23:00:00+03:00,2024-01-29T23:00:00+03:00,600.0
2024-01-30T00:00:00+03:00,2024-01-30T00:00:00+03:00,2050.0
2024-01-30T01:00:00+03:00,2024-01-30T01:00:00+03:00,1992.0
2024-01-30T02:00:00+03:00,2024-01-30T02:00:00+03:00,1897.07
2024-01-30T03:00:00+03:00,2024-01-30T03:00:00+03:00,1600.0
2024-01-30T04:00:00+03:00,2024-01-30T04:00:00+03:00,1429.13
2024-01-30T05:00:00+03:00,2024-01-30T05:00:00+03:00,1429.13
2024-01-30T06:00:00+03:00,2024-01-30T06:00:00+03:00,1350.0
2024-01-30T07:00:00+03:00,2024-01-30T07:00:00+03:00,1897.07
2024-01-30T08:00:00+03:00,2024-01-30T08:00:00+03:00,2597.0
2024-01-30T09:00:00+03:00,2024-01-30T09:00:00+03:00,2694.03
2024-01-30T10:00:00+03:00,2024-01-30T10:00:00+03:00,2693.02
2024-01-30T11:00:00+03:00,2024-01-30T11:00:00+03:00,2694.0
2024-01-30T12:00:00+03:00,2024-01-30T12:00:00+03:00,2494.07
2024-01-30T13:00:00+03:00,2024-01-30T13:00:00+03:00,2600.0
2024-01-30T14:00:00+03:00,2024-01-30T14:00:00+03:00,2694.03
2024-01-30T15:00:00+03:00,2024-01-30T15:00:00+03:00,2694.03
2024-01-30T16:00:00+03:00,2024-01-30T16:00:00+03:00,2695.51
2024-01-30T17:00:00+03:00,2024-01-30T17:00:00+03:00,2696.52
2024-01-30T18:00:00+03:00,2024-01-30T18:00:00+03:00,1975.6
2024-01-30T19:00:00+03:00,2024-01-30T19:00:00+03:00,1934.0
2024-01-30T20:00:00+03:00,2024-01-30T20:00:00+03:00,2254.0
2024-01-30T21:00:00+03:00,2024-01-30T21:00:00+03:00,1898.79
2024-01-30T22:00:00+03:00,2024-01-30T22:00:00+03:00,1438.34
2024-01-30T23:00:00+03:00,2024-01-30T23:00:00+03:00,1572.04
2024-01-31T00:00:00+03:00,2024-01-31T00:00:00+03:00,1574.43
2024-01-31T01:00:00+03:00,2024-01-31T01:00:00+03:00,1574.43
2024-01-31T02:00:00+03:00,2024-01-31T02:00:00+03:00,1426.24
2024-01-31T03:00:00+03:00,2024-01-31T03:00:00+03:00,1226.23
2024-01-31T04:00:00+03:00,2024-01-31T04:00:00+03:00,700.0
2024-01-31T05:00:00+03:00,2024-01-31T05:00:00+03:00,700.0
2024-01-31T06:00:00+03:00,2024-01-31T06:00:00+03:00,1226.23
2024-01-31T07:00:00+03:00,2024-01-31T07:00:00+03:00,1536.98
2024-01-31T08:00:00+03:00,2024-01-31T08:00:00+03:00,2450.01
2024-01-31T09:00:00+03:00,2024-01-31T09:00:00+03:00,2694.0
2024-01-31T10:00:00+03:00,2024-01-31T10:00:00+03:00,2507.99
2024-01-31T11:00:00+03:00,2024-01-31T11:00:00+03:00,2500.0
2024-01-31T12:00:00+03:00,2024-01-31T12:00:00+03:00,1240.0
2024-01-31T13:00:00+03:00,2024-01-31T13:00:00+03:00,738.34
2024-01-31T14:00:00+03:00,2024-01-31T14:00:00+03:00,2000.0
2024-01-31T15:00:00+03:00,2024-01-31T15:00:00+03:00,839.99
2024-01-31T16:00:00+03:00,2024-01-31T16:00:00+03:00,1800.0
2024-01-31T17:00:00+03:00,2024-01-31T17:00:00+03:00,2700.0
2024-01-31T18:00:00+03:00,2024-01-31T18:00:00+03:00,1825.0
2024-01-31T19:00:00+03:00,2024-01-31T19:00:00+03:00,1671.12
2024-01-31T20:00:00+03:00,2024-01-31T20:00:00+03:00,1800.0
2024-01-31T21:00:00+03:00,2024-01-31T21:00:00+03:00,2245.0
2024-01-31T22:00:00+03:00,2024-01-31T22:00:00+03:00,2253.64
2024-01-31T23:00:00+03:00,2024-01-31T23:00:00+03:00,700.0
2024-02-01T00:00:00+03:00,2024-02-01T00:00:00+03:00,2693.01
2024-02-01T01:00:00+03:00,2024-02-01T01:00:00+03:00,2358.99
2024-02-01T02:00:00+03:00,2024-02-01T02:00:00+03:00,2296.99
2024-02-01T03:00:00+03:00,2024-02-01T03:00:00+03:00,1487.98
2024-02-01T04:00:00+03:00,2024-02-01T04:00:00+03:00,1486.01
2024-02-01T05:00:00+03:00,2024-02-01T05:00:00+03:00,2124.99
2024-02-01T06:00:00+03:00,2024-02-01T06:00:00+03:00,2415.99
2024-02-01T07:00:00+03:00,2024-02-01T07:00:00+03:00,2549.98
2024-02-01T08:00:00+03:00,2024-02-01T08:00:00+03:00,2074.0
2024-02-01T09:00:00+03:00,2024-02-01T09:00:00+03:00,1817.23
2024-02-01T10:00:00+03:00,2024-02-01T10:00:00+03:00,1317.0
2024-02-01T11:00:00+03:00,2024-02-01T11:00:00+03:00,1302.0
2024-02-01T12:00:00+03:00,2024-02-01T12:00:00+03:00,630.0
2024-02-01T13:00:00+03:00,2024-02-01T13:00:00+03:00,560.0
2024-02-01T14:00:00+03:00,2024-02-01T14:00:00+03:00,1000.0
2024-02-01T15:00:00+03:00,2024-02-01T15:00:00+03:00,1302.0
2024-02-01T16:00:00+03:00,2024-02-01T16:00:00+03:00,1463.0
2024-02-01T17:00:00+03:00,2024-02-01T17:00:00+03:00,2700.0
2024-02-01T18:00:00+03:00,2024-02-01T18:00:00+03:00,2700.0
2024-02-01T19:00:00+03:00,2024-02-01T19:00:00+03:00,2694.0
2024-02-01T20:00:00+03:00,2024-02-01T20:00:00+03:00,2694.03
2024-02-01T21:00:00+03:00,2024-02-01T21:00:00+03:00,2582.23
2024-02-01T22:00:00+03:00,2024-02-01T22:00:00+03:00,2399.98
2024-02-01T23:00:00+03:00,2024-02-01T23:00:00+03:00,1915.0
2024-02-02T00:00:00+03:00,2024-02-02T00:00:00+03:00,1903.01
2024-02-02T01:00:00+03:00,2024-02-02T01:00:00+03:00,2344.0
2024-02-02T02:00:00+03:00,2024-02-02T02:00:00+03:00,2000.0
2024-02-02T03:00:00+03:00,2024-02-02T03:00:00+03:00,2200.0
2024-02-02T04:00:00+03:00,2024-02-02T04:00:00+03:00,2215.99
2024-02-02T05:00:00+03:00,2024-02-02T05:00:00+03:00,2215.99
2024-02-02T06:00:00+03:00,2024-02-02T06:00:00+03:00,2239.99
2024-02-02T07:00:00+03:00,2024-02-02T07:00:00+03:00,2344.01
2024-02-02T08:00:00+03:00,2024-02-02T08:00:00+03:00,2693.01
2024-02-02T09:00:00+03:00,2024-02-02T09:00:00+03:00,2694.0
2024-02-02T10:00:00+03:00,2024-02-02T10:00:00+03:00,2377.24
2024-02-02T11:00:00+03:00,2024-02-02T11:00:00+03:00,2377.23
2024-02-02T12:00:00+03:00,2024-02-02T12:00:00+03:00,1987.24
2024-02-02T13:00:00+03:00,2024-02-02T13:00:00+03:00,700.0
2024-02-02T14:00:00+03:00,2024-02-02T14:00:00+03:00,1300.0
2024-02-02T15:00:00+03:00,2024-02-02T15:00:00+03:00,1036.75
2024-02-02T16:00:00+03:00,2024-02-02T16:00:00+03:00,1791.24
2024-02-02T17:00:00+03:00,2024-02-02T17:00:00+03:00,2680.0
2024-02-02T18:00:00+03:00,2024-02-02T18:00:00+03:00,2650.0
2024-02-02T19:00:00+03:00,2024-02-02T19:00:00+03:00,2001.09
2024-02-02T20:00:00+03:00,2024-02-02T20:00:00+03:00,1883.23
2024-02-02T21:00:00+03:00,2024-02-02T21:00:00+03:00,1739.99
2024-02-02T22:00:00+03:00,2024-02-02T22:00:00+03:00,1715.99
2024-02-02T23:00:00+03:00,2024-02-02T23:00:00+03:00,1700.0
2024-02-03T00:00:00+03:00,2024-02-03T00:00:00+03:00,1924.98
2024-02-03T01:00:00+03:00,2024-02-03T01:00:00+03:00,1551.0
2024-02-03T02:00:00+03:00,2024-02-03T02:00:00+03:00,1897.0
2024-02-03T03:00:00+03:00,2024-02-03T03:00:00+03:00,1897.0
2024-02-03T04:00:00+03:00,2024-02-03T04:00:00+03:00,1698.01
2024-02-03T05:00:00+03:00,2024-02-03T05:00:00+03:00,2354.47
2024-02-03T06:00:00+03:00,2024-02-03T06:00:00+03:00,2399.98
2024-02-03T07:00:00+03:00,2024-02-03T07:00:00+03:00,2399.0
2024-02-03T08:00:00+03:00,2024-02-03T08:00:00+03:00,1871.0
2024-02-03T09:00:00+03:00,2024-02-03T09:00:00+03:00,1871.0
2024-02-03T10:00:00+03:00,2024-02-03T10:00:00+03:00,1800.0
2024-02-03T11:00:00+03:00,2024-02-03T11:00:00+03:00,1751.0
2024-02-03T12:00:00+03:00,2024-02-03T12:00:00+03:00,1450.0
2024-02-03T13:00:00+03:00,2024-02-03T13:00:00+03:00,1450.0
2024-02-03T14:00:00+03:00,2024-02-03T14:00:00+03:00,1880.0
2024-02-03T15:00:00+03:00,2024-02-03T15:00:00+03:00,1551.0
2024-02-03T16:00:00+03:00,2024-02-03T16:00:00+03:00,1828.0
2024-02-03T17:00:00+03:00,2024-02-03T17:00:00+03:00,1903.0
2024-02-03T18:00:00+03:00,2024-02-03T18:00:00+03:00,2694.0
2024-02-03T19:00:00+03:00,2024-02-03T19:00:00+03:00,2694.05
2024-02-03T20:00:00+03:00,2024-02-03T20:00:00+03:00,2693.02
2024-02-03T21:00:00+03:00,2024-02-03T21:00:00+03:00,1948.56
2024-02-03T22:00:00+03:00,2024-02-03T22:00:00+03:00,1800.0
2024-02-03T23:00:00+03:00,2024-02-03T23:00:00+03:00,1700.0
2024-02-04T00:00:00+03:00,2024-02-04T00:00:00+03:00,1800.0
2024-02-04T01:00:00+03:00,2024-02-04T01:00:00+03:00,1800.0
2024-02-04T02:00:00+03:00,2024-02-04T02:00:00+03:00,1800.0
2024-02-04T03:00:00+03:00,2024-02-04T03:00:00+03:00,1800.0
2024-02-04T04:00:00+03:00,2024-02-04T04:00:00+03:00,2220.99
2024-02-04T05:00:00+03:00,2024-02-04T05:00:00+03:00,2194.01
2024-02-04T06:00:00+03:00,2024-02-04T06:00:00+03:00,2499.99
2024-02-04T07:00:00+03:00,2024-02-04T07:00:00+03:00,2399.0
2024-02-04T08:00:00+03:00,2024-02-04T08:00:00+03:00,2500.0
2024-02-04T09:00:00+03:00,2024-02-04T09:00:00+03:00,2300.0
2024-02-04T10:00:00+03:00,2024-02-04T10:00:00+03:00,1475.13
2024-02-04T11:00:00+03:00,2024-02-04T11:00:00+03:00,650.0
2024-02-04T12:00:00+03:00,2024-02-04T12:00:00+03:00,630.0
2024-02-04T13:00:00+03:00,2024-02-04T13:00:00+03:00,650.0
2024-02-04T14:00:00+03:00,2024-02-04T14:00:00+03:00,1349.93
2024-02-04T15:00:00+03:00,2024-02-04T15:00:00+03:00,1995.99
2024-02-04T16:00:00+03:00,2024-02-04T16:00:00+03:00,2650.0
2024-02-04T17:00:00+03:00,2024-02-04T17:00:00+03:00,2500.0
2024-02-04T18:00:00+03:00,2024-02-04T18:00:00+03:00,2694.03
2024-02-04T19:00:00+03:00,2024-02-04T19:00:00+03:00,2695.01
2024-02-04T20:00:00+03:00,2024-02-04T20:00:00+03:00,2694.05
2024-02-04T21:00:00+03:00,2024-02-04T21:00:00+03:00,2694.0
2024-02-04T22:00:00+03:00,2024-02-04T22:00:00+03:00,2500.0
2024-02-04T23:00:00+03:00,2024-02-04T23:00:00+03:00,2115.0
2024-02-05T00:00:00+03:00,2024-02-05T00:00:00+03:00,2398.0
2024-02-05T01:00:00+03:00,2024-02-05T01:00:00+03:00,2398.0
2024-02-05T02:00:00+03:00,2024-02-05T02:00:00+03:00,2298.0
2024-02-05T03:00:00+03:00,2024-02-05T03:00:00+03:00,2000.0
2024-02-05T04:00:00+03:00,2024-02-05T04:00:00+03:00,2088.99
2024-02-05T05:00:00+03:00,2024-02-05T05:00:00+03:00,2097.99
2024-02-05T06:00:00+03:00,2024-02-05T06:00:00+03:00,2298.0
2024-02-05T07:00:00+03:00,2024-02-05T07:00:00+03:00,2294.0
2024-02-05T08:00:00+03:00,2024-02-05T08:00:00+03:00,2682.0
2024-02-05T09:00:00+03:00,2024-02-05T09:00:00+03:00,2694.03
2024-02-05T10:00:00+03:00,2024-02-05T10:00:00+03:00,2687.0
2024-02-05T11:00:00+03:00,2024-02-05T11:00:00+03:00,2687.0
2024-02-05T12:00:00+03:00,2024-02-05T12:00:00+03:00,2682.0
2024-02-05T13:00:00+03:00,2024-02-05T13:00:00+03:00,2400.0
2024-02-05T14:00:00+03:00,2024-02-05T14:00:00+03:00,1954.0
2024-02-05T15:00:00+03:00,2024-02-05T15:00:00+03:00,1954.0
2024-02-05T16:00:00+03:00,2024-02-05T16:00:00+03:00,1867.0
2024-02-05T17:00:00+03:00,2024-02-05T17:00:00+03:00,2249.01
2024-02-05T18:00:00+03:00,2024-02-05T18:00:00+03:00,2682.0
2024-02-05T19:00:00+03:00,2024-02-05T19:00:00+03:00,2098.99
2024-02-05T20:00:00+03:00,2024-02-05T20:00:00+03:00,1880.0
2024-02-05T21:00:00+03:00,2024-02-05T21:00:00+03:00,2118.23
2024-02-05T22:00:00+03:00,2024-02-05T22:00:00+03:00,1921.0
2024-02-05T23:00:00+03:00,2024-02-05T23:00:00+03:00,1751.0
2024-02-06T00:00:00+03:00,2024-02-06T00:00:00+03:00,2370.0
2024-02-06T01:00:00+03:00,2024-02-06T01:00:00+03:00,1839.0
2024-02-06T02:00:00+03:00,2024-02-06T02:00:00+03:00,2097.01
2024-02-06T03:00:00+03:00,2024-02-06T03:00:00+03:00,1700.0
2024-02-06T04:00:00+03:00,2024-02-06T04:00:00+03:00,2100.0
2024-02-06T05:00:00+03:00,2024-02-06T05:00:00+03:00,2350.0
2024-02-06T06:00:00+03:00,2024-02-06T06:00:00+03:00,2579.01
2024-02-06T07:00:00+03:00,2024-02-06T07:00:00+03:00,2464.22
2024-02-06T08:00:00+03:00,2024-02-06T08:00:00+03:00,2693.05
2024-02-06T09:00:00+03:00,2024-02-06T09:00:00+03:00,2693.04
2024-02-06T10:00:00+03:00,2024-02-06T10:00:00+03:00,1800.0
2024-02-06T11:00:00+03:00,2024-02-06T11:00:00+03:00,1800.0
2024-02-06T12:00:00+03:00,2024-02-06T12:00:00+03:00,630.0
2024-02-06T13:00:00+03:00,2024-02-06T13:00:00+03:00,700.0
2024-02-06T14:00:00+03:00,2024-02-06T14:00:00+03:00,1200.0
2024-02-06T15:00:00+03:00,2024-02-06T15:00:00+03:00,900.0
2024-02-06T16:00:00+03:00,2024-02-06T16:00:00+03:00,1450.0
2024-02-06T17:00:00+03:00,2024-02-06T17:00:00+03:00,1800.0
2024-02-06T18:00:00+03:00,2024-02-06T18:00:00+03:00,1954.0
2024-02-06T19:00:00+03:00,2024-02-06T19:00:00+03:00,1800.0
2024-02-06T20:00:00+03:00,2024-02-06T20:00:00+03:00,1751.0
2024-02-06T21:00:00+03:00,2024-02-06T21:00:00+03:00,1800.0
2024-02-06T22:00:00+03:00,2024-02-06T22:00:00+03:00,1554.0
2024-02-06T23:00:00+03:00,2024-02-06T23:00:00+03:00,778.48
2024-02-07T00:00:00+03:00,2024-02-07T00:00:00+03:00,700.0
2024-02-07T01:00:00+03:00,2024-02-07T01:00:00+03:00,700.0
2024-02-07T02:00:00+03:00,2024-02-07T02:00:00+03:00,560.0
2024-02-07T03:00:00+03:00,2024-02-07T03:00:00+03:00,300.0
2024-02-07T04:00:00+03:00,2024-02-07T04:00:00+03:00,400.0
2024-02-07T05:00:00+03:00,2024-02-07T05:00:00+03:00,450.0
2024-02-07T06:00:00+03:00,2024-02-07T06:00:00+03:00,900.0
2024-02-07T07:00:00+03:00,2024-02-07T07:00:00+03:00,1800.0
2024-02-07T08:00:00+03:00,2024-02-07T08:00:00+03:00,2186.01
2024-02-07T09:00:00+03:00,2024-02-07T09:00:00+03:00,1836.0
2024-02-07T10:00:00+03:00,2024-02-07T10:00:00+03:00,630.0
2024-02-07T11:00:00+03:00,2024-02-07T11:00:00+03:00,425.0
2024-02-07T12:00:00+03:00,2024-02-07T12:00:00+03:00,299.99
2024-02-07T13:00:00+03:00,2024-02-07T13:00:00+03:00,5.0
2024-02-07T14:00:00+03:00,2024-02-07T14:00:00+03:00,300.0
2024-02-07T15:00:00+03:00,2024-02-07T15:00:00+03:00,299.99
2024-02-07T16:00:00+03:00,2024-02-07T16:00:00+03:00,300.0
2024-02-07T17:00:00+03:00,2024-02-07T17:00:00+03:00,2049.01
2024-02-07T18:00:00+03:00,2024-02-07T18:00:00+03:00,1799.0
2024-02-07T19:00:00+03:00,2024-02-07T19:00:00+03:00,1659.99
2024-02-07T20:00:00+03:00,2024-02-07T20:00:00+03:00,1547.22
2024-02-07T21:00:00+03:00,2024-02-07T21:00:00+03:00,700.0
2024-02-07T22:00:00+03:00,2024-02-07T22:00:00+03:00,425.0
2024-02-07T23:00:00+03:00,2024-02-07T23:00:00+03:00,450.0
2024-02-08T00:00:00+03:00,2024-02-08T00:00:00+03:00,450.0
2024-02-08T01:00:00+03:00,2024-02-08T01:00:00+03:00,630.0
2024-02-08T02:00:00+03:00,2024-02-08T02:00:00+03:00,1000.01
2024-02-08T03:00:00+03:00,2024-02-08T03:00:00+03:00,1000.01
2024-02-08T04:00:00+03:00,2024-02-08T04:00:00+03:00,1218.47
2024-02-08T05:00:00+03:00,2024-02-08T05:00:00+03:00,1218.48
2024-02-08T06:00:00+03:00,2024-02-08T06:00:00+03:00,1726.48
2024-02-08T07:00:00+03:00,2024-02-08T07:00:00+03:00,2561.54
2024-02-08T08:00:00+03:00,2024-02-08T08:00:00+03:00,2650.0
2024-02-08T09:00:00+03:00,2024-02-08T09:00:00+03:00,2693.01
2024-02-08T10:00:00+03:00,2024-02-08T10:00:00+03:00,2650.0
2024-02-08T11:00:00+03:00,2024-02-08T11:00:00+03:00,2650.0
2024-02-08T12:00:00+03:00,2024-02-08T12:00:00+03:00,2004.0
2024-02-08T13:00:00+03:00,2024-02-08T13:00:00+03:00,1948.0
2024-02-08T14:00:00+03:00,2024-02-08T14:00:00+03:00,2347.83
2024-02-08T15:00:00+03:00,2024-02-08T15:00:00+03:00,2500.0
2024-02-08T16:00:00+03:00,2024-02-08T16:00:00+03:00,2500.0
2024-02-08T17:00:00+03:00,2024-02-08T17:00:00+03:00,2500.0
2024-02-08T18:00:00+03:00,2024-02-08T18:00:00+03:00,2231.0
2024-02-08T19:00:00+03:00,2024-02-08T19:00:00+03:00,2561.54
2024-02-08T20:00:00+03:00,2024-02-08T20:00:00+03:00,2650.0
2024-02-08T21:00:00+03:00,2024-02-08T21:00:00+03:00,2650.0
2024-02-08T22:00:00+03:00,2024-02-08T22:00:00+03:00,2500.0
2024-02-08T23:00:00+03:00,2024-02-08T23:00:00+03:00,2400.0
2024-02-09T00:00:00+03:00,2024-02-09T00:00:00+03:00,2550.0
2024-02-09T01:00:00+03:00,2024-02-09T01:00:00+03:00,2500.0
2024-02-09T02:00:00+03:00,2024-02-09T02:00:00+03:00,2400.0
2024-02-09T03:00:00+03:00,2024-02-09T03:00:00+03:00,2149.99
2024-02-09T04:00:00+03:00,2024-02-09T04:00:00+03:00,2233.0
2024-02-09T05:00:00+03:00,2024-02-09T05:00:00+03:00,2500.0
2024-02-09T06:00:00+03:00,2024-02-09T06:00:00+03:00,2500.0
2024-02-09T07:00:00+03:00,2024-02-09T07:00:00+03:00,2573.2
2024-02-09T08:00:00+03:00,2024-02-09T08:00:00+03:00,2693.0
2024-02-09T09:00:00+03:00,2024-02-09T09:00:00+03:00,2689.0
2024-02-09T10:00:00+03:00,2024-02-09T10:00:00+03:00,1600.0
2024-02-09T11:00:00+03:00,2024-02-09T11:00:00+03:00,1800.0
2024-02-09T12:00:00+03:00,2024-02-09T12:00:00+03:00,1469.0
2024-02-09T13:00:00+03:00,2024-02-09T13:00:00+03:00,450.0
2024-02-09T14:00:00+03:00,2024-02-09T14:00:00+03:00,1400.0
2024-02-09T15:00:00+03:00,2024-02-09T15:00:00+03:00,1586.0
