date,grfTl,grfUsd,grfEur,grfUsdMmBtu
2020-01-01 00:00:00+03:00,1490.59,250.94,21.03,6.91
2020-01-02 00:00:00+03:00,1502.35,252.59,21.19,6.96
2020-01-03 00:00:00+03:00,1490.63,249.99,21.08,6.89
2020-01-04 00:00:00+03:00,1495.39,250.79,21.15,6.91
2020-01-05 00:00:00+03:00,1489.02,249.72,21.06,6.88
2020-01-06 00:00:00+03:00,1489.05,249.6,20.98,6.87
2020-01-07 00:00:00+03:00,1486.71,249.47,20.97,6.87
2020-01-08 00:00:00+03:00,1480.11,248.46,20.96,6.84
2020-01-09 00:00:00+03:00,1482.84,252.14,21.33,6.95
2020-01-10 00:00:00+03:00,1467.62,249.97,21.17,6.89
2020-01-11 00:00:00+03:00,1460.26,248.71,21.06,6.85
2020-01-12 00:00:00+03:00,1456.27,248.03,21.0,6.83
2020-01-13 00:00:00+03:00,1451.99,248.08,20.96,6.83
2020-01-14 00:00:00+03:00,1452.13,246.91,20.84,6.8
2020-01-15 00:00:00+03:00,1466.59,249.31,21.04,6.87
2020-01-16 00:00:00+03:00,1457.84,248.42,20.93,6.84
2020-01-17 00:00:00+03:00,1458.89,249.11,21.04,6.86
2020-01-18 00:00:00+03:00,1459.27,249.18,21.04,6.86
2020-01-19 00:00:00+03:00,1457.42,248.86,21.02,6.85
2020-01-20 00:00:00+03:00,1463.4,248.12,21.03,6.83
2020-01-21 00:00:00+03:00,1465.01,247.51,20.96,6.82
2020-01-22 00:00:00+03:00,1478.19,249.3,21.14,6.87
2020-01-23 00:00:00+03:00,1482.82,250.68,21.25,6.9
2020-01-24 00:00:00+03:00,1489.05,251.16,21.37,6.92
2020-01-25 00:00:00+03:00,1482.31,250.02,21.28,6.89
2020-01-26 00:00:00+03:00,1475.8,248.92,21.18,6.86
2020-01-27 00:00:00+03:00,1472.79,248.07,21.14,6.83
2020-01-28 00:00:00+03:00,1477.11,248.95,21.24,6.86
2020-01-29 00:00:00+03:00,1481.29,249.35,21.3,6.87
2020-01-30 00:00:00+03:00,1482.63,248.28,21.18,6.84
2020-01-31 00:00:00+03:00,1484.45,248.54,21.18,6.85
2020-02-01 00:00:00+03:00,1480.68,247.91,21.13,6.83
2020-02-02 00:00:00+03:00,1473.74,246.75,21.03,6.8
2020-02-03 00:00:00+03:00,1474.34,246.73,20.95,6.8
2020-02-04 00:00:00+03:00,1475.81,247.15,21.01,6.81
2020-02-05 00:00:00+03:00,1474.4,246.72,21.02,6.8
2020-02-06 00:00:00+03:00,1470.96,246.05,21.02,6.78
2020-02-07 00:00:00+03:00,1470.63,246.02,21.1,6.78
2020-02-08 00:00:00+03:00,1467.93,245.57,21.06,6.76
2020-02-09 00:00:00+03:00,1458.46,243.99,20.92,6.72
2020-02-10 00:00:00+03:00,1455.92,242.85,20.84,6.69
2020-02-11 00:00:00+03:00,1452.36,240.97,20.75,6.64
2020-02-12 00:00:00+03:00,1452.31,241.19,20.77,6.64
2020-02-13 00:00:00+03:00,1467.52,242.73,20.98,6.69
2020-02-14 00:00:00+03:00,1478.86,244.56,21.2,6.74
2020-02-15 00:00:00+03:00,1480.26,244.79,21.22,6.74
2020-02-16 00:00:00+03:00,1474.48,243.84,21.14,6.72
2020-02-17 00:00:00+03:00,1472.71,244.02,21.15,6.72
2020-02-18 00:00:00+03:00,1476.66,243.76,21.16,6.71
2020-02-19 00:00:00+03:00,1475.49,243.56,21.19,6.71
2020-02-20 00:00:00+03:00,1470.7,241.8,21.05,6.66
2020-02-21 00:00:00+03:00,1464.67,240.02,20.88,6.61
2020-02-22 00:00:00+03:00,1462.0,239.58,20.84,6.6
2020-02-23 00:00:00+03:00,1461.38,239.48,20.83,6.6
2020-02-24 00:00:00+03:00,1459.76,237.81,20.66,6.55
2020-02-25 00:00:00+03:00,1466.66,239.58,20.75,6.6
2020-02-26 00:00:00+03:00,1458.05,237.22,20.49,6.53
2020-02-27 00:00:00+03:00,1452.71,235.86,20.27,6.5
2020-02-28 00:00:00+03:00,1448.36,232.63,19.85,6.41
2020-02-29 00:00:00+03:00,1455.88,233.84,19.95,6.44
2020-03-01 00:00:00+03:00,1457.79,234.15,19.97,6.45
2020-03-02 00:00:00+03:00,1455.36,234.01,19.85,6.45
2020-03-03 00:00:00+03:00,1449.45,234.0,19.77,6.45
2020-03-04 00:00:00+03:00,1438.6,236.21,19.9,6.51
2020-03-05 00:00:00+03:00,1429.4,235.21,19.82,6.48
2020-03-06 00:00:00+03:00,1423.97,234.12,19.51,6.45
2020-03-07 00:00:00+03:00,1418.92,233.29,19.44,6.43
2020-03-08 00:00:00+03:00,1398.52,229.94,19.16,6.33
2020-03-09 00:00:00+03:00,1407.84,230.42,18.97,6.35
2020-03-10 00:00:00+03:00,1402.15,229.29,18.97,6.32
2020-03-11 00:00:00+03:00,1407.84,228.91,18.99,6.31
2020-03-12 00:00:00+03:00,1422.08,228.4,19.06,6.29
2020-03-13 00:00:00+03:00,1407.75,224.48,18.87,6.18
2020-03-14 00:00:00+03:00,1411.16,225.03,18.92,6.2
2020-03-15 00:00:00+03:00,1423.79,227.04,19.09,6.25
2020-03-16 00:00:00+03:00,1426.08,224.13,18.84,6.17
2020-03-17 00:00:00+03:00,1432.88,222.06,18.82,6.12
2020-03-18 00:00:00+03:00,1446.82,224.27,19.19,6.18
2020-03-19 00:00:00+03:00,1454.47,223.24,19.38,6.15
2020-03-20 00:00:00+03:00,1460.91,225.31,19.69,6.21
2020-03-21 00:00:00+03:00,1461.4,225.39,19.7,6.21
2020-03-22 00:00:00+03:00,1460.27,225.21,19.68,6.2
2020-03-23 00:00:00+03:00,1468.78,223.0,19.59,6.14
2020-03-24 00:00:00+03:00,1483.03,228.36,19.78,6.29
2020-03-25 00:00:00+03:00,1465.93,228.97,19.89,6.31
2020-03-26 00:00:00+03:00,1458.06,225.85,19.41,6.22
2020-03-27 00:00:00+03:00,1460.19,226.93,19.36,6.25
2020-03-28 00:00:00+03:00,1465.08,227.69,19.42,6.27
2020-03-29 00:00:00+03:00,1464.8,227.64,19.42,6.27
2020-03-30 00:00:00+03:00,1441.38,221.21,18.78,6.09
2020-03-31 00:00:00+03:00,1460.93,222.38,19.04,6.13
2020-04-01 00:00:00+03:00,1473.71,221.85,19.04,6.11
2020-04-02 00:00:00+03:00,1467.87,220.16,18.94,6.06
2020-04-03 00:00:00+03:00,1454.65,217.43,18.91,5.99
2020-04-04 00:00:00+03:00,1441.69,215.49,18.75,5.94
2020-04-05 00:00:00+03:00,1448.61,216.52,18.84,5.96
2020-04-06 00:00:00+03:00,1436.36,212.64,18.5,5.86
2020-04-07 00:00:00+03:00,1440.91,213.86,18.49,5.89
2020-04-08 00:00:00+03:00,1434.78,211.92,18.34,5.84
2020-04-09 00:00:00+03:00,1430.51,212.3,18.36,5.85
2020-04-10 00:00:00+03:00,1416.71,211.84,18.2,5.83
2020-04-11 00:00:00+03:00,1412.06,211.14,18.14,5.82
2020-04-12 00:00:00+03:00,1396.24,208.78,17.93,5.75
2020-04-13 00:00:00+03:00,1400.16,207.07,17.79,5.7
2020-04-14 00:00:00+03:00,1397.94,206.33,17.73,5.68
2020-04-15 00:00:00+03:00,1397.45,203.99,17.54,5.62
2020-04-16 00:00:00+03:00,1389.28,201.13,17.38,5.54
2020-04-17 00:00:00+03:00,1384.38,200.26,17.37,5.52
2020-04-18 00:00:00+03:00,1383.96,200.2,17.36,5.51
2020-04-19 00:00:00+03:00,1371.15,198.34,17.2,5.46
2020-04-20 00:00:00+03:00,1373.2,198.78,17.19,5.48
2020-04-21 00:00:00+03:00,1365.89,196.27,17.03,5.41
2020-04-22 00:00:00+03:00,1368.6,196.33,16.99,5.41
2020-04-23 00:00:00+03:00,1360.53,195.18,16.89,5.38
2020-04-24 00:00:00+03:00,1364.28,196.05,17.12,5.4
2020-04-25 00:00:00+03:00,1371.75,197.12,17.21,5.43
2020-04-26 00:00:00+03:00,1376.11,197.75,17.27,5.45
2020-04-27 00:00:00+03:00,1384.9,198.77,17.22,5.47
2020-04-28 00:00:00+03:00,1393.06,199.35,17.26,5.49
2020-04-29 00:00:00+03:00,1400.31,200.65,17.37,5.53
2020-04-30 00:00:00+03:00,1416.57,203.18,17.56,5.6
2020-05-01 00:00:00+03:00,1435.15,205.85,17.79,5.67
2020-05-02 00:00:00+03:00,1415.04,202.96,17.54,5.59
2020-05-03 00:00:00+03:00,1413.34,202.72,17.52,5.58
2020-05-04 00:00:00+03:00,1415.51,201.78,17.34,5.56
2020-05-05 00:00:00+03:00,1424.47,201.91,17.47,5.56
2020-05-06 00:00:00+03:00,1437.41,201.5,17.52,5.55
2020-05-07 00:00:00+03:00,1441.95,199.69,17.39,5.5
2020-05-08 00:00:00+03:00,1447.79,204.03,17.7,5.62
2020-05-09 00:00:00+03:00,1466.38,206.65,17.92,5.69
2020-05-10 00:00:00+03:00,1470.2,207.19,17.97,5.71
2020-05-11 00:00:00+03:00,1472.62,208.36,18.09,5.74
2020-05-12 00:00:00+03:00,1476.4,210.55,18.28,5.8
2020-05-13 00:00:00+03:00,1475.62,211.44,18.31,5.82
2020-05-14 00:00:00+03:00,1475.56,212.18,18.46,5.84
2020-05-15 00:00:00+03:00,1478.0,214.08,18.61,5.9
2020-05-16 00:00:00+03:00,1468.81,212.74,18.5,5.86
2020-05-17 00:00:00+03:00,1469.47,212.84,18.51,5.86
2020-05-18 00:00:00+03:00,1474.33,214.93,18.68,5.92
2020-05-19 00:00:00+03:00,1465.55,213.65,18.57,5.88
2020-05-20 00:00:00+03:00,1479.18,218.04,18.72,6.01
2020-05-21 00:00:00+03:00,1476.14,217.45,18.62,5.99
2020-05-22 00:00:00+03:00,1472.93,216.87,18.69,5.97
2020-05-23 00:00:00+03:00,1475.0,217.18,18.72,5.98
2020-05-24 00:00:00+03:00,1459.74,214.93,18.52,5.92
2020-05-25 00:00:00+03:00,1464.33,215.61,18.58,5.94
2020-05-26 00:00:00+03:00,1461.42,215.18,18.54,5.93
2020-05-27 00:00:00+03:00,1460.48,216.02,18.47,5.95
2020-05-28 00:00:00+03:00,1466.87,216.05,18.45,5.95
2020-05-29 00:00:00+03:00,1460.66,214.37,18.12,5.9
2020-05-30 00:00:00+03:00,1456.03,213.69,18.06,5.89
2020-05-31 00:00:00+03:00,1444.45,211.99,17.92,5.84
2020-06-01 00:00:00+03:00,1422.06,208.95,17.65,5.76
2020-06-02 00:00:00+03:00,1442.32,212.68,17.92,5.86
2020-06-03 00:00:00+03:00,1445.38,214.74,18.01,5.91
2020-06-04 00:00:00+03:00,1448.31,214.64,17.99,5.91
2020-06-05 00:00:00+03:00,1447.43,214.2,17.75,5.9
2020-06-06 00:00:00+03:00,1443.5,213.62,17.7,5.88
2020-06-07 00:00:00+03:00,1441.49,213.32,17.68,5.88
2020-06-08 00:00:00+03:00,1456.51,215.1,17.91,5.92
2020-06-09 00:00:00+03:00,1460.18,215.28,17.95,5.93
2020-06-10 00:00:00+03:00,1473.64,217.42,17.98,5.99
2020-06-11 00:00:00+03:00,1480.27,218.24,18.04,6.01
2020-06-12 00:00:00+03:00,1475.85,216.58,17.99,5.97
2020-06-13 00:00:00+03:00,1476.24,216.64,18.0,5.97
2020-06-14 00:00:00+03:00,1467.38,215.34,17.89,5.93
2020-06-15 00:00:00+03:00,1462.43,214.37,17.91,5.9
2020-06-16 00:00:00+03:00,1461.39,214.11,17.77,5.9
2020-06-17 00:00:00+03:00,1460.78,213.77,17.86,5.89
2020-06-18 00:00:00+03:00,1461.7,213.54,17.84,5.88
2020-06-19 00:00:00+03:00,1462.73,213.72,17.91,5.89
2020-06-20 00:00:00+03:00,1460.96,213.47,17.89,5.88
2020-06-21 00:00:00+03:00,1457.79,213.0,17.85,5.87
2020-06-22 00:00:00+03:00,1465.26,214.15,17.95,5.9
2020-06-23 00:00:00+03:00,1484.44,216.9,18.05,5.97
2020-06-24 00:00:00+03:00,1486.7,217.19,18.06,5.98
2020-06-25 00:00:00+03:00,1488.5,217.51,18.22,5.99
2020-06-26 00:00:00+03:00,1490.39,217.84,18.24,6.0
2020-06-27 00:00:00+03:00,1490.69,217.88,18.25,6.0
2020-06-28 00:00:00+03:00,1489.75,217.75,18.24,6.0
2020-06-29 00:00:00+03:00,1483.26,216.78,18.09,5.97
2020-06-30 00:00:00+03:00,1464.39,213.99,17.94,5.89
2020-07-01 00:00:00+03:00,1303.0,190.41,15.95,5.24
2020-07-02 00:00:00+03:00,1303.47,190.49,15.87,5.25
2020-07-03 00:00:00+03:00,1295.76,189.38,15.84,5.22
2020-07-04 00:00:00+03:00,1296.27,189.45,15.85,5.22
2020-07-05 00:00:00+03:00,1293.35,189.03,15.82,5.21
2020-07-06 00:00:00+03:00,1293.79,188.97,15.72,5.2
2020-07-07 00:00:00+03:00,1255.52,183.24,15.27,5.05
2020-07-08 00:00:00+03:00,1292.44,188.61,15.71,5.2
2020-07-09 00:00:00+03:00,1290.78,188.35,15.62,5.19
2020-07-10 00:00:00+03:00,1287.47,187.91,15.65,5.18
2020-07-11 00:00:00+03:00,1286.58,187.78,15.64,5.17
2020-07-12 00:00:00+03:00,1286.19,187.73,15.64,5.17
2020-07-13 00:00:00+03:00,1288.74,188.06,15.61,5.18
2020-07-14 00:00:00+03:00,1275.89,186.2,15.41,5.13
2020-07-15 00:00:00+03:00,1278.67,186.6,15.44,5.14
2020-07-16 00:00:00+03:00,1280.64,187.09,15.43,5.15
2020-07-17 00:00:00+03:00,1278.32,186.78,15.39,5.14
2020-07-18 00:00:00+03:00,1277.12,186.61,15.37,5.14
2020-07-19 00:00:00+03:00,1269.62,185.51,15.28,5.11
2020-07-20 00:00:00+03:00,1272.77,185.97,15.26,5.12
2020-07-21 00:00:00+03:00,1271.85,185.86,15.27,5.12
2020-07-22 00:00:00+03:00,1270.64,185.84,15.13,5.12
2020-07-23 00:00:00+03:00,1271.65,186.06,15.09,5.12
2020-07-24 00:00:00+03:00,1276.06,186.69,15.12,5.14
2020-07-25 00:00:00+03:00,1271.55,186.03,15.07,5.12
2020-07-26 00:00:00+03:00,1273.53,186.32,15.09,5.13
2020-07-27 00:00:00+03:00,1361.53,199.16,15.98,5.49
2020-07-28 00:00:00+03:00,1387.68,201.56,16.16,5.55
2020-07-29 00:00:00+03:00,1392.85,200.78,16.07,5.53
2020-07-30 00:00:00+03:00,1392.89,200.79,16.07,5.53
2020-07-31 00:00:00+03:00,1387.29,199.98,16.0,5.51
2020-08-01 00:00:00+03:00,1376.27,198.39,15.87,5.46
2020-08-02 00:00:00+03:00,1377.08,198.51,15.88,5.47
2020-08-03 00:00:00+03:00,1385.49,199.72,15.98,5.5
2020-08-04 00:00:00+03:00,1391.0,200.62,16.01,5.53
2020-08-05 00:00:00+03:00,1393.59,199.45,15.83,5.49
2020-08-06 00:00:00+03:00,1395.15,194.87,15.45,5.37
2020-08-07 00:00:00+03:00,1408.29,193.82,15.4,5.34
2020-08-08 00:00:00+03:00,1414.36,194.65,15.47,5.36
2020-08-09 00:00:00+03:00,1415.05,194.75,15.48,5.36
2020-08-10 00:00:00+03:00,1415.04,193.85,15.49,5.34
2020-08-11 00:00:00+03:00,1371.69,189.24,15.11,5.21
2020-08-12 00:00:00+03:00,1355.65,186.05,14.87,5.12
2020-08-13 00:00:00+03:00,1320.4,180.51,14.34,4.97
2020-08-14 00:00:00+03:00,1311.8,178.61,14.22,4.92
2020-08-15 00:00:00+03:00,1309.81,178.34,14.2,4.91
2020-08-16 00:00:00+03:00,1309.6,178.31,14.19,4.91
2020-08-17 00:00:00+03:00,1310.48,177.87,14.1,4.9
2020-08-18 00:00:00+03:00,1310.2,177.83,14.04,4.9
2020-08-19 00:00:00+03:00,1310.22,178.32,14.04,4.91
2020-08-20 00:00:00+03:00,1310.36,179.62,14.26,4.95
2020-08-21 00:00:00+03:00,1310.23,181.58,14.44,5.0
2020-08-22 00:00:00+03:00,1306.18,181.02,14.39,4.99
2020-08-23 00:00:00+03:00,1309.46,181.48,14.43,5.0
2020-08-24 00:00:00+03:00,1309.57,178.48,14.19,4.92
2020-08-25 00:00:00+03:00,1310.21,177.84,14.14,4.9
2020-08-26 00:00:00+03:00,1309.74,178.3,14.19,4.91
2020-08-27 00:00:00+03:00,1309.05,178.9,14.22,4.93
2020-08-28 00:00:00+03:00,1309.86,179.31,14.17,4.94
2020-08-29 00:00:00+03:00,1306.86,178.9,14.13,4.93
2020-08-30 00:00:00+03:00,1305.84,178.76,14.12,4.92
2020-08-31 00:00:00+03:00,1309.93,178.8,14.1,4.93
2020-09-01 00:00:00+03:00,1313.97,178.96,14.04,4.93
2020-09-02 00:00:00+03:00,1310.62,178.16,14.11,4.91
2020-09-03 00:00:00+03:00,1310.92,177.17,14.09,4.88
2020-09-04 00:00:00+03:00,1314.02,177.25,14.06,4.88
2020-09-05 00:00:00+03:00,1314.66,177.34,14.07,4.88
2020-09-06 00:00:00+03:00,1314.31,177.29,14.07,4.88
2020-09-07 00:00:00+03:00,1315.1,176.88,14.06,4.87
2020-09-08 00:00:00+03:00,1314.89,176.41,14.04,4.86
2020-09-09 00:00:00+03:00,1323.16,177.2,14.15,4.88
2020-09-10 00:00:00+03:00,1325.01,177.73,14.11,4.9
2020-09-11 00:00:00+03:00,1326.65,178.32,14.14,4.91
2020-09-12 00:00:00+03:00,1324.95,178.09,14.12,4.91
2020-09-13 00:00:00+03:00,1323.09,177.84,14.1,4.9
2020-09-14 00:00:00+03:00,1324.84,177.38,14.06,4.89
2020-09-15 00:00:00+03:00,1325.18,177.48,14.03,4.89
2020-09-16 00:00:00+03:00,1324.35,177.34,14.05,4.88
2020-09-17 00:00:00+03:00,1324.38,176.23,14.04,4.85
2020-09-18 00:00:00+03:00,1330.98,176.65,14.01,4.87
2020-09-19 00:00:00+03:00,1335.96,177.31,14.06,4.88
2020-09-20 00:00:00+03:00,1333.75,177.02,14.04,4.88
2020-09-21 00:00:00+03:00,1336.91,176.56,14.05,4.86
2020-09-22 00:00:00+03:00,1336.98,175.34,14.03,4.83
2020-09-23 00:00:00+03:00,1354.58,176.91,14.21,4.87
2020-09-24 00:00:00+03:00,1358.58,177.29,14.3,4.88
2020-09-25 00:00:00+03:00,1359.61,179.97,14.51,4.96
2020-09-26 00:00:00+03:00,1345.26,178.07,14.36,4.9
2020-09-27 00:00:00+03:00,1353.66,179.18,14.45,4.94
2020-09-28 00:00:00+03:00,1355.45,174.88,14.11,4.82
2020-09-29 00:00:00+03:00,1375.94,176.22,14.17,4.85
2020-09-30 00:00:00+03:00,1384.42,178.58,14.32,4.92
2020-10-01 00:00:00+03:00,1325.96,172.32,13.79,4.75
2020-10-02 00:00:00+03:00,1310.99,169.62,13.6,4.67
2020-10-03 00:00:00+03:00,1301.91,168.45,13.51,4.64
2020-10-04 00:00:00+03:00,1299.52,168.14,13.48,4.63
2020-10-05 00:00:00+03:00,1299.78,168.13,13.45,4.63
2020-10-06 00:00:00+03:00,1300.14,167.86,13.39,4.62
2020-10-07 00:00:00+03:00,1300.04,166.1,13.27,4.58
2020-10-08 00:00:00+03:00,1301.24,164.86,13.17,4.54
2020-10-09 00:00:00+03:00,1307.99,165.42,13.18,4.56
2020-10-10 00:00:00+03:00,1310.32,165.71,13.21,4.56
2020-10-11 00:00:00+03:00,1310.2,165.7,13.21,4.56
2020-10-12 00:00:00+03:00,1310.16,166.53,13.26,4.59
2020-10-13 00:00:00+03:00,1310.33,166.33,13.26,4.58
2020-10-14 00:00:00+03:00,1310.2,165.42,13.24,4.56
2020-10-15 00:00:00+03:00,1312.17,165.85,13.3,4.57
2020-10-16 00:00:00+03:00,1312.59,165.88,13.31,4.57
2020-10-17 00:00:00+03:00,1313.11,165.95,13.31,4.57
2020-10-18 00:00:00+03:00,1312.73,165.9,13.31,4.57
2020-10-19 00:00:00+03:00,1312.73,166.64,13.33,4.59
2020-10-20 00:00:00+03:00,1312.0,166.58,13.28,4.59
2020-10-21 00:00:00+03:00,1312.09,167.83,13.31,4.62
2020-10-22 00:00:00+03:00,1312.13,168.17,13.35,4.63
2020-10-23 00:00:00+03:00,1311.2,165.18,13.12,4.55
2020-10-24 00:00:00+03:00,1319.48,166.23,13.2,4.58
2020-10-25 00:00:00+03:00,1320.49,166.35,13.21,4.58
2020-10-26 00:00:00+03:00,1320.9,164.53,13.08,4.53
2020-10-27 00:00:00+03:00,1331.63,163.97,13.04,4.52
2020-10-28 00:00:00+03:00,1354.55,166.79,13.26,4.59
2020-10-29 00:00:00+03:00,1377.64,169.64,13.49,4.67
2020-10-30 00:00:00+03:00,1385.07,166.71,13.42,4.59
2020-10-31 00:00:00+03:00,1389.9,167.29,13.47,4.61
2020-11-01 00:00:00+03:00,1389.73,167.27,13.47,4.61
2020-11-02 00:00:00+03:00,1390.75,166.04,13.41,4.57
2020-11-03 00:00:00+03:00,1395.16,165.02,13.27,4.55
2020-11-04 00:00:00+03:00,1418.27,167.74,13.5,4.62
2020-11-05 00:00:00+03:00,1419.99,168.21,13.42,4.63
2020-11-06 00:00:00+03:00,1424.97,168.41,13.36,4.64
2020-11-07 00:00:00+03:00,1425.36,168.46,13.36,4.64
2020-11-08 00:00:00+03:00,1423.64,168.25,13.34,4.63
2020-11-09 00:00:00+03:00,1429.06,174.75,13.82,4.81
2020-11-10 00:00:00+03:00,1428.59,173.46,13.8,4.78
2020-11-11 00:00:00+03:00,1435.44,178.37,14.21,4.91
2020-11-12 00:00:00+03:00,1442.01,185.12,14.75,5.1
2020-11-13 00:00:00+03:00,1414.3,185.37,14.74,5.11
2020-11-14 00:00:00+03:00,1365.07,178.92,14.23,4.93
2020-11-15 00:00:00+03:00,1359.77,178.22,14.17,4.91
2020-11-16 00:00:00+03:00,1347.07,175.51,13.92,4.83
2020-11-17 00:00:00+03:00,1352.5,174.76,13.84,4.81
2020-11-18 00:00:00+03:00,1357.37,175.84,13.91,4.84
2020-11-19 00:00:00+03:00,1348.1,175.77,13.96,4.84
2020-11-20 00:00:00+03:00,1329.17,175.39,13.89,4.83
2020-11-21 00:00:00+03:00,1304.43,172.12,13.63,4.74
2020-11-22 00:00:00+03:00,1302.74,171.9,13.61,4.73
2020-11-23 00:00:00+03:00,1304.54,168.13,13.3,4.63
2020-11-24 00:00:00+03:00,1320.49,166.79,13.21,4.59
2020-11-25 00:00:00+03:00,1347.3,169.65,13.4,4.67
2020-11-26 00:00:00+03:00,1348.37,170.8,13.47,4.7
2020-11-27 00:00:00+03:00,1333.9,171.07,13.48,4.71
2020-11-28 00:00:00+03:00,1327.64,170.26,13.42,4.69
2020-11-29 00:00:00+03:00,1327.65,170.27,13.42,4.69
2020-11-30 00:00:00+03:00,1321.16,169.61,13.31,4.67
2020-12-01 00:00:00+03:00,1314.72,167.67,13.16,4.62
2020-12-02 00:00:00+03:00,1326.86,169.94,13.25,4.68
2020-12-03 00:00:00+03:00,1319.9,168.2,13.04,4.63
2020-12-04 00:00:00+03:00,1319.83,169.65,13.11,4.67
2020-12-05 00:00:00+03:00,1318.8,169.52,13.1,4.67
2020-12-06 00:00:00+03:00,1318.15,169.44,13.09,4.67
2020-12-07 00:00:00+03:00,1319.74,168.39,13.07,4.64
2020-12-08 00:00:00+03:00,1319.68,169.0,13.11,4.66
2020-12-09 00:00:00+03:00,1320.06,168.8,13.08,4.65
2020-12-10 00:00:00+03:00,1319.88,168.14,13.07,4.63
2020-12-11 00:00:00+03:00,1321.64,166.56,12.91,4.59
2020-12-12 00:00:00+03:00,1332.61,167.94,13.01,4.63
2020-12-13 00:00:00+03:00,1320.44,166.41,12.89,4.58
2020-12-14 00:00:00+03:00,1320.13,167.74,12.98,4.62
2020-12-15 00:00:00+03:00,1325.57,169.23,13.09,4.66
2020-12-16 00:00:00+03:00,1319.8,169.48,13.07,4.67
2020-12-17 00:00:00+03:00,1316.5,169.85,13.05,4.68
2020-12-18 00:00:00+03:00,1311.84,170.59,13.08,4.7
2020-12-19 00:00:00+03:00,1306.45,169.89,13.03,4.68
2020-12-20 00:00:00+03:00,1301.06,169.19,12.98,4.66
2020-12-21 00:00:00+03:00,1306.98,170.25,13.14,4.69
2020-12-22 00:00:00+03:00,1306.03,171.02,13.15,4.71
2020-12-23 00:00:00+03:00,1300.15,170.35,13.13,4.69
2020-12-24 00:00:00+03:00,1298.41,170.42,13.13,4.69
2020-12-25 00:00:00+03:00,1297.07,171.76,13.25,4.73
2020-12-26 00:00:00+03:00,1283.0,169.9,13.1,4.68
2020-12-27 00:00:00+03:00,1280.64,169.58,13.08,4.67
2020-12-28 00:00:00+03:00,1286.05,172.07,13.23,4.74
2020-12-29 00:00:00+03:00,1277.03,172.42,13.23,4.75
2020-12-30 00:00:00+03:00,1269.82,172.99,13.25,4.76
2020-12-31 00:00:00+03:00,1254.37,169.07,12.93,4.66
2021-01-01 00:00:00+03:00,1322.88,178.3,13.64,4.91
2021-01-02 00:00:00+03:00,1318.24,177.67,13.59,4.89
2021-01-03 00:00:00+03:00,1328.15,179.01,13.69,4.93
2021-01-04 00:00:00+03:00,1324.74,179.99,13.78,4.96
2021-01-05 00:00:00+03:00,1317.95,178.42,13.66,4.91
2021-01-06 00:00:00+03:00,1308.75,178.55,13.61,4.92
2021-01-07 00:00:00+03:00,1292.03,177.64,13.59,4.89
2021-01-08 00:00:00+03:00,1279.73,174.14,13.37,4.8
2021-01-09 00:00:00+03:00,1289.25,175.43,13.47,4.83
2021-01-10 00:00:00+03:00,1285.85,174.97,13.43,4.82
2021-01-11 00:00:00+03:00,1298.92,174.51,13.47,4.81
2021-01-12 00:00:00+03:00,1307.97,175.31,13.55,4.83
2021-01-13 00:00:00+03:00,1319.41,177.61,13.69,4.89
2021-01-14 00:00:00+03:00,1306.81,176.87,13.67,4.87
2021-01-15 00:00:00+03:00,1304.15,176.53,13.67,4.86
2021-01-16 00:00:00+03:00,1297.89,175.68,13.61,4.84
2021-01-17 00:00:00+03:00,1300.09,175.98,13.63,4.85
2021-01-18 00:00:00+03:00,1307.39,174.43,13.58,4.8
2021-01-19 00:00:00+03:00,1319.68,177.17,13.75,4.88
2021-01-20 00:00:00+03:00,1314.16,176.71,13.69,4.87
2021-01-21 00:00:00+03:00,1305.27,176.78,13.69,4.87
2021-01-22 00:00:00+03:00,1296.68,175.26,13.53,4.83
2021-01-23 00:00:00+03:00,1297.64,175.39,13.54,4.83
2021-01-24 00:00:00+03:00,1292.48,174.69,13.49,4.81
2021-01-25 00:00:00+03:00,1293.41,175.27,13.54,4.83
2021-01-26 00:00:00+03:00,1290.65,174.8,13.55,4.81
2021-01-27 00:00:00+03:00,1293.87,175.93,13.62,4.85
2021-01-28 00:00:00+03:00,1283.31,174.07,13.52,4.79
2021-01-29 00:00:00+03:00,1281.6,175.04,13.58,4.82
2021-01-30 00:00:00+03:00,1275.57,174.22,13.51,4.8
2021-01-31 00:00:00+03:00,1271.04,173.6,13.46,4.78
2021-02-01 00:00:00+03:00,1263.48,175.03,13.6,4.82
2021-02-02 00:00:00+03:00,1258.09,176.27,13.74,4.86
2021-02-03 00:00:00+03:00,1250.85,174.95,13.67,4.82
2021-02-04 00:00:00+03:00,1243.26,174.31,13.66,4.8
2021-02-05 00:00:00+03:00,1244.22,175.76,13.8,4.84
2021-02-06 00:00:00+03:00,1231.91,174.03,13.66,4.79
2021-02-07 00:00:00+03:00,1224.6,172.99,13.58,4.76
2021-02-08 00:00:00+03:00,1224.23,173.25,13.53,4.77
2021-02-09 00:00:00+03:00,1228.33,173.44,13.48,4.78
2021-02-10 00:00:00+03:00,1233.08,174.87,13.55,4.82
2021-02-11 00:00:00+03:00,1232.56,175.07,13.57,4.82
2021-02-12 00:00:00+03:00,1229.87,175.29,13.6,4.83
2021-02-13 00:00:00+03:00,1221.79,174.14,13.51,4.8
